Id_Atención;Patente;Fecha;Hora_Acceso1;Turno;Posic1;Desp1;delta_1;HoraFechaPos1;HoraFechaDesp1;delta_2;Responsable;Tipo_carga;Min_Espera_O1;Min_Atención_O1;delta_3;Responsable_O1;delta_4;Responsable_O2;delta_5
758;XY1691-18;27-01-2017;18:48:00;T2;18:48:58;18:49:59;0,966666667;27-01-2017 18:48;27-01-2017 18:49;1,016666674;Inv1;Medicamentos;0,34;0,11;0,45;Inv4;0,45;Inv5;0,66
760;NV8814-19;27-01-2017;18:54:00;T2;19:04:21;19:05:56;10,35;27-01-2017 19:04;27-01-2017 19:05;1,583333337;Inv1;Textos ;0,09;0;0,09;Inv4;0,01;Inv5;0,06
761;DN5688-19;27-01-2017;18:55:00;T2;19:04:30;19:05:40;9,5;27-01-2017 19:04;27-01-2017 19:05;1,166666667;Inv1;Medicamentos;0,29;0,21;0,5;Inv4;0,84;Inv5;0,91
762;GY2617-19;27-01-2017;18:55:00;T2;19:05:12;19:05:50;10,2;27-01-2017 19:05;27-01-2017 19:05;0,633333335;Inv1;Medicamentos;0,17;0,08;0,25;Inv4;0,23;Inv5;0,94
763;KX2340-19;27-01-2017;18:56:00;T2;19:06:05;19:06:36;10,08333333;27-01-2017 19:06;27-01-2017 19:06;0,516666662;Inv1;Medicamentos;0,64;0,03;0,67;Inv4;0,12;Inv5;0,15
765;SA7544-19;27-01-2017;18:57:00;T2;19:06:16;19:08:31;9,266666667;27-01-2017 19:06;27-01-2017 19:08;2,249999992;Inv1;Textos ;1,05;0,01;1,06;Inv4;0,02;Inv5;0,67
770;CZKX54-19;27-01-2017;18:59:00;T2;19:08:51;19:10:35;9,85;27-01-2017 19:08;27-01-2017 19:10;1,73333333;Inv1;Medicamentos;0,17;0,03;0,2;Inv4;0,17;Inv5;0,02
772;RE3732-19;27-01-2017;19:00:00;T2;19:09:17;19:10:12;9,283333333;27-01-2017 19:09;27-01-2017 19:10;0,916666671;Inv1;Medicamentos;0,02;0,2;0,22;Inv4;1,02;Inv5;0,01
790;LF3816-19;27-01-2017;18:51:00;T2;19:20:29;19:21:57;29,48333333;27-01-2017 19:20;27-01-2017 19:21;1,466666674;Inv1;Medicamentos;0,1;0,66;0,76;Inv4;3,28;Inv5;0,86
796;LF2760-18;24-02-2017;NA;T2;18:59:12;19:03:05;NA;24-02-2017 18:59;24-02-2017 19:03;3,88333334;Inv1;Textos ;0,37;0,01;0,38;Inv4;0,07;Inv5;0,39
797;BFPR37-19;24-02-2017;NA;T2;19:32:28;19:34:18;NA;24-02-2017 19:32;24-02-2017 19:34;1,833333332;Inv1;Textil;0,04;0,01;0,06;Inv4;0,04;Inv5;0,78
799;BVKP89-19;24-02-2017;NA;T2;19:06:22;19:08:47;NA;24-02-2017 19:06;24-02-2017 19:08;2,416666666;Inv1;Textos ;0,44;0,08;0,52;Inv4;0,24;Inv5;0,1
800;BWFL38-19;24-02-2017;NA;T2;19:03:18;19:05:55;NA;24-02-2017 19:03;24-02-2017 19:05;2,61666666;Inv1;Textos ;0,1;0,43;0,53;Inv4;1,3;Inv5;0,19
803;CDGL97-19;24-02-2017;NA;T2;19:24:59;19:28:05;NA;24-02-2017 19:24;24-02-2017 19:28;3,100000002;Inv1;Textil;0,02;0;0,02;Inv4;0,01;Inv5;0,41
804;CZKX54-19;24-02-2017;NA;T2;19:59:09;20:00:39;NA;24-02-2017 19:59;24-02-2017 20:00;1,499999994;Inv1;Textos ;0,24;0,07;0,31;Inv4;0,35;Inv5;0,19
805;DFYS21-19;24-02-2017;NA;T2;19:51:53;19:52:48;NA;24-02-2017 19:51;24-02-2017 19:52;0,916666661;Inv1;Medicamentos;0,12;0,1;0,22;Inv4;0,3;Inv5;0,67
806;DWZS53-19;24-02-2017;NA;T2;19:19:26;19:22:03;NA;24-02-2017 19:19;24-02-2017 19:22;2,61666666;Inv1;Alimentos no perecibles;0,6;0,13;0,73;Inv4;0,39;Inv5;0,42
807;FBSR31-19;24-02-2017;NA;T2;19:22:19;19:24:45;NA;24-02-2017 19:22;24-02-2017 19:24;2,433333336;Inv1;Alimentos no perecibles;0,08;0;0,09;Inv4;0,01;Inv5;0,36
808;FHVW22-19;24-02-2017;NA;T2;19:10:48;19:12:34;NA;24-02-2017 19:10;24-02-2017 19:12;1,766666671;Inv1;Textil;0,36;0,37;0,73;Inv4;1,83;Inv5;0,11
809;FVDZ81-19;24-02-2017;NA;T2;19:28:23;19:32:14;NA;24-02-2017 19:28;24-02-2017 19:32;3,849999999;Inv1;Textos ;0,22;3,73;3,94;Inv4;11,18;Inv5;0,99
810;FYLW14-19;24-02-2017;NA;T2;19:38:20;19:42:00;NA;24-02-2017 19:38;24-02-2017 19:42;3,666666665;Inv1;Medicamentos;0,03;0,01;0,04;Inv4;0,07;Inv5;0,05
811;FZDG78-19;24-02-2017;NA;T2;19:34:26;19:36:30;NA;24-02-2017 19:34;24-02-2017 19:36;2,066666668;Inv1;Medicamentos;0,01;0,3;0,32;Inv4;1,52;Inv5;0,52
812;GLYG11-19;24-02-2017;NA;T2;19:47:23;19:48:27;NA;24-02-2017 19:47;24-02-2017 19:48;1,066666665;Inv1;Medicamentos;0,38;1,84;2,22;Inv4;7,36;Inv5;0,61
813;GPBL94-19;24-02-2017;NA;T2;19:17:12;19:17:53;NA;24-02-2017 19:17;24-02-2017 19:17;0,683333325;Inv1;Alimentos no perecibles;0,22;0;0,23;Inv4;0,02;Inv5;0,74
814;GXYH67-19;24-02-2017;NA;T2;19:53:00;19:54:59;NA;24-02-2017 19:53;24-02-2017 19:54;1,983333336;Inv1;Alimentos no perecibles;0,44;0,02;0,46;Inv4;0,1;Inv5;0,16
815;NB3392-19;24-02-2017;NA;T2;19:09:27;19:10:32;NA;24-02-2017 19:09;24-02-2017 19:10;1,083333335;Inv1;Medicamentos;0,32;0,03;0,35;Inv4;0,14;Inv5;0,11
816;UG8152-19;24-02-2017;NA;T2;19:18:09;19:19:13;NA;24-02-2017 19:18;24-02-2017 19:19;1,066666675;Inv1;Medicamentos;0;0;0;Inv4;0,01;Inv5;0,53
817;UJ5273-19;24-02-2017;NA;T2;19:36:42;19:38:08;NA;24-02-2017 19:36;24-02-2017 19:38;1,433333333;Inv1;Medicamentos;0;0,22;0,23;Inv4;1,35;Inv5;0,46
818;VG3462-19;24-02-2017;NA;T2;19:14:29;19:16:53;NA;24-02-2017 19:14;24-02-2017 19:16;2,400000006;Inv1;Alimentos no perecibles;0,43;0,2;0,63;Inv4;0,98;Inv5;0,04
819;WG7583-19;24-02-2017;NA;T2;19:48:23;19:50:00;NA;24-02-2017 19:48;24-02-2017 19:50;1,616666667;Inv1;Medicamentos;0,16;0,05;0,21;Inv4;0,25;Inv5;0,5
820;XN9712-19;24-02-2017;NA;T2;19:57:05;19:58:45;NA;24-02-2017 19:57;24-02-2017 19:58;1,666666669;Inv1;Textil;0,1;0,95;1,05;Inv4;3,78;Inv5;0,49
821;XW9770-19;24-02-2017;NA;T2;19:55:57;19:56:51;NA;24-02-2017 19:55;24-02-2017 19:56;0,900000001;Inv1;Textil;0,02;0,67;0,69;Inv4;2,01;Inv5;0,3
822;ZH9949-19;24-02-2017;NA;T2;19:42:09;19:44:20;NA;24-02-2017 19:42;24-02-2017 19:44;2,18333333;Inv1;Textil;0,11;0,01;0,11;Inv4;0,03;Inv5;0,89
823;ZX7050-19;24-02-2017;NA;T2;19:50:10;19:51:46;NA;24-02-2017 19:50;24-02-2017 19:51;1,599999997;Inv1;Textos ;0,95;2,1;3,06;Inv4;10,51;Inv5;0,5
824;BCCS21-20;24-02-2017;NA;T2;20:58:47;21:00:32;NA;24-02-2017 20:58;24-02-2017 21:00;1,75;Inv1;Textos ;0,76;0,15;0,91;Inv4;0,91;Inv5;0,14
826;BZDX93-20;24-02-2017;NA;T2;20:07:44;20:09:34;NA;24-02-2017 20:07;24-02-2017 20:09;1,833333332;Inv1;Textos ;0,5;0,02;0,52;Inv4;0,06;Inv5;0,38
828;CDGL97-20;24-02-2017;NA;T2;20:25:13;20:26:40;NA;24-02-2017 20:25;24-02-2017 20:26;1,450000004;Inv1;Textil;1,4;0,01;1,41;Inv4;0,04;Inv5;0,57
829;CPVV63-20;24-02-2017;NA;T2;20:45:04;20:46:19;NA;24-02-2017 20:45;24-02-2017 20:46;1,249999999;Inv1;Medicamentos;0,05;0,59;0,64;Inv4;2,94;Inv5;0,76
830;DA6827-20;24-02-2017;NA;T2;20:57:59;20:59:08;NA;24-02-2017 20:57;24-02-2017 20:59;1,149999996;Inv1;Medicamentos;0,03;0,3;0,33;Inv4;0,91;Inv5;0,48
831;DBFS76-20;24-02-2017;NA;T2;20:46:46;20:48:28;NA;24-02-2017 20:46;24-02-2017 20:48;1,699999999;Inv1;Medicamentos;0,04;0;0,05;Inv4;0,01;Inv5;0,5
832;DBFS77-20;24-02-2017;NA;T2;20:48:34;20:50:27;NA;24-02-2017 20:48;24-02-2017 20:50;1,883333334;Inv1;Medicamentos;0,01;0;0,02;Inv4;0,01;Inv5;0,13
833;DPJK39-20;24-02-2017;NA;T2;20:26:53;20:28:21;NA;24-02-2017 20:26;24-02-2017 20:28;1,466666664;Inv1;Alimentos no perecibles;0,01;0,15;0,16;Inv4;0,59;Inv5;0,44
834;DPZZ83-20;24-02-2017;NA;T2;20:20:47;20:22:36;NA;24-02-2017 20:20;24-02-2017 20:22;1,816666662;Inv1;Textos ;0,01;0;0,01;Inv4;0;Inv5;0,23
835;DRXT37-20;24-02-2017;NA;T2;20:58:46;20:59:26;NA;24-02-2017 20:58;24-02-2017 20:59;0,666666665;Inv1;Bienes de lujo;0;0;0,01;Inv4;0,01;Inv5;0,6
836;DV4643-20;24-02-2017;NA;T2;20:41:16;20:44:52;NA;24-02-2017 20:41;24-02-2017 20:44;3,600000003;Inv1;Medicamentos;0;0,07;0,07;Inv4;0,26;Inv5;0,68
837;FGRR85-20;24-02-2017;NA;T2;20:39:10;20:41:04;NA;24-02-2017 20:39;24-02-2017 20:41;1,899999994;Inv1;Alimentos no perecibles;0,02;0,38;0,39;Inv4;1,51;Inv5;0,94
838;GFZX70-20;24-02-2017;NA;T2;20:14:34;20:20:31;NA;24-02-2017 20:14;24-02-2017 20:20;5,949999997;Inv1;Alimentos no perecibles;0,02;0,45;0,47;Inv4;1,35;Inv5;0,59
840;HFVH37-20;24-02-2017;NA;T2;20:31:50;20:33:38;NA;24-02-2017 20:31;24-02-2017 20:33;1,800000002;Inv1;Alimentos no perecibles;0,01;0,02;0,03;Inv4;0,07;Inv5;0,91
841;HLHC68-20;24-02-2017;NA;T2;20:58:48;20:59:07;NA;24-02-2017 20:58;24-02-2017 20:59;0,316666667;Inv1;Medicamentos;0,48;0,19;0,67;Inv4;0,95;Inv5;0,15
842;HPYZ74-20;24-02-2017;NA;T2;20:59:46;21:01:15;NA;24-02-2017 20:59;24-02-2017 21:01;1,483333334;Inv1;Textil;0,03;0,33;0,37;Inv4;1,99;Inv5;0,39
846;RD1520-20;24-02-2017;NA;T2;20:22:51;20:25:01;NA;24-02-2017 20:22;24-02-2017 20:25;2,16666667;Inv1;Alimentos no perecibles;0,01;0,05;0,06;Inv4;0,25;Inv5;0,83
848;RV7340-20;24-02-2017;NA;T2;20:50:45;20:51:43;NA;24-02-2017 20:50;24-02-2017 20:51;0,966666673;Inv1;Medicamentos;0,05;0,02;0,07;Inv4;0,05;Inv5;0,5
849;RW7074-20;24-02-2017;NA;T2;20:37:22;20:39:00;NA;24-02-2017 20:37;24-02-2017 20:39;1,633333338;Inv1;Textos ;0,11;0,38;0,49;Inv4;2,26;Inv5;0,22
850;SB8790-20;24-02-2017;NA;T2;20:04:45;20:06:08;NA;24-02-2017 20:04;24-02-2017 20:06;1,383333332;Inv1;Alimentos no perecibles;0,03;0,04;0,06;Inv4;0,14;Inv5;0,18
851;TB6562-20;24-02-2017;NA;T2;20:13:01;20:14:22;NA;24-02-2017 20:13;24-02-2017 20:14;1,350000001;Inv1;Alimentos no perecibles;0;2,26;2,27;Inv4;9,05;Inv5;0,76
852;WR8497-20;24-02-2017;NA;T2;20:35:40;20:37:04;NA;24-02-2017 20:35;24-02-2017 20:37;1,400000002;Inv1;Alimentos no perecibles;0,02;0,01;0,03;Inv4;0,03;Inv5;0,89
855;BBPJ12-21;24-02-2017;NA;T2;21:49:06;21:50:36;NA;24-02-2017 21:49;24-02-2017 21:50;1,499999994;Inv1;Medicamentos;0,03;0,05;0,08;Inv4;0,31;Inv5;0,6
858;BFVT73-21;24-02-2017;NA;T2;21:31:15;21:32:15;NA;24-02-2017 21:31;24-02-2017 21:32;0,999999993;Inv1;Textil;0,02;0,03;0,05;Inv4;0,09;Inv5;0,38
859;BFYC85-21;24-02-2017;NA;T2;21:16:01;21:17:35;NA;24-02-2017 21:16;24-02-2017 21:17;1,566666666;Inv1;Alimentos no perecibles;0,05;0,05;0,1;Inv4;0,16;Inv5;0,66
860;BGKB81-21;24-02-2017;NA;T2;21:59:10;22:00:49;NA;24-02-2017 21:59;24-02-2017 22:00;1,649999998;Inv1;Medicamentos;0,14;0,05;0,19;Inv4;0,21;Inv5;0,6
861;BHSH78-21;24-02-2017;NA;T2;21:29:36;21:30:47;NA;24-02-2017 21:29;24-02-2017 21:30;1,183333327;Inv1;Textos ;9,53;2,15;11,68;Inv4;8,6;Inv5;0,08
862;BJCJ73-21;24-02-2017;NA;T2;21:17:08;21:18:33;NA;24-02-2017 21:17;24-02-2017 21:18;1,416666663;Inv1;Textos ;3,56;2,24;5,79;Inv4;6,71;Inv5;0,43
863;BLFL23-21;24-02-2017;NA;T2;21:08:53;21:09:58;NA;24-02-2017 21:08;24-02-2017 21:09;1,083333335;Inv1;Textos ;2,79;8,52;11,31;Inv4;42,61;Inv5;0,51
864;BLVZ75-21;24-02-2017;NA;T2;21:54:27;21:55:41;NA;24-02-2017 21:54;24-02-2017 21:55;1,233333339;Inv1;Alimentos no perecibles;1,2;6,86;8,06;Inv4;20,59;Inv5;0,32
865;BPHL86-21;24-02-2017;NA;T2;21:10:16;21:11:14;NA;24-02-2017 21:10;24-02-2017 21:11;0,966666662;Inv1;Textos ;4,82;5,29;10,1;Inv4;26,45;Inv5;0,3
866;BPZP13-21;24-02-2017;NA;T2;21:27:49;21:29:05;NA;24-02-2017 21:27;24-02-2017 21:29;1,266666669;Inv1;Textos ;5,66;10,5;16,16;Inv4;52,52;Inv5;0,44
867;BSZS52-21;24-02-2017;NA;T2;21:17:03;21:18:43;NA;24-02-2017 21:17;24-02-2017 21:18;1,666666658;Inv1;Textos ;4,94;1,12;6,07;Inv4;4,5;Inv5;0,12
868;BTGS98-21;24-02-2017;NA;T2;21:20:09;21:22:40;NA;24-02-2017 21:20;24-02-2017 21:22;2,516666668;Inv1;Textil;4,34;0,09;4,43;Inv4;0,37;Inv5;0,54
869;BXDK22-21;24-02-2017;NA;T2;21:50:13;21:51:00;NA;24-02-2017 21:50;24-02-2017 21:51;0,783333328;Inv1;Textil;4,14;6,6;10,74;Inv4;39,61;Inv5;0,74
870;BYRX43-21;24-02-2017;NA;T2;21:08:28;21:16:46;NA;24-02-2017 21:08;24-02-2017 21:16;8,300000002;Inv1;Textos ;3,69;10,8;14,49;Inv4;64,81;Inv5;0,99
871;BYXT54-21;24-02-2017;NA;T2;21:18:09;21:19:11;NA;24-02-2017 21:18;24-02-2017 21:19;1,033333334;Inv1;Textos ;9,69;12,79;22,48;Inv4;63,94;Inv5;0,21
872;BYYD29-21;24-02-2017;NA;T2;21:05:06;21:06:16;NA;24-02-2017 21:05;24-02-2017 21:06;1,166666667;Inv1;Alimentos no perecibles;1,51;1,91;3,42;Inv4;5,74;Inv5;0,79
873;CA2991-21;24-02-2017;NA;T2;21:32:32;21:33:37;NA;24-02-2017 21:32;24-02-2017 21:33;1,083333335;Inv1;Alimentos no perecibles;3,12;12,26;15,38;Inv4;61,29;Inv5;0,59
874;CCRS98-21;24-02-2017;NA;T2;21:34:47;21:35:58;NA;24-02-2017 21:34;24-02-2017 21:35;1,183333338;Inv1;Medicamentos;2,63;10,44;13,07;Inv4;31,32;Inv5;0,65
875;CDBY48-21;24-02-2017;NA;T2;21:28:01;21:29:12;NA;24-02-2017 21:28;24-02-2017 21:29;1,183333338;Inv1;Textos ;2,88;12,79;15,67;Inv4;76,76;Inv5;0,42
876;CDPX92-21;24-02-2017;NA;T2;21:26:51;21:27:41;NA;24-02-2017 21:26;24-02-2017 21:27;0,833333329;Inv1;Medicamentos;8,44;8,74;17,19;Inv4;52,46;Inv5;0,48
877;CFLH47-21;24-02-2017;NA;T2;21:52:00;21:53:49;NA;24-02-2017 21:52;24-02-2017 21:53;1,816666662;Inv1;Textos ;4,11;11,61;15,72;Inv4;69,67;Inv5;0,81
878;CG8326-21;24-02-2017;NA;T2;21:22:54;21:32:40;NA;24-02-2017 21:22;24-02-2017 21:32;9,766666666;Inv1;Medicamentos;9,8;2,94;12,74;Inv4;11,75;Inv5;0,89
879;CGFF66-21;24-02-2017;NA;T2;21:05:31;21:07:02;NA;24-02-2017 21:05;24-02-2017 21:07;1,516666665;Inv1;Medicamentos;9,93;12,13;22,06;Inv4;72,79;Inv5;0,3
881;CJWZ81-21;24-02-2017;NA;T2;21:48:13;21:49:33;NA;24-02-2017 21:48;24-02-2017 21:49;1,333333331;Inv1;Textos ;8,65;0,94;9,59;Inv4;2,81;Inv5;0,21
882;CJXV67-21;24-02-2017;NA;T2;21:38:22;21:39:27;NA;24-02-2017 21:38;24-02-2017 21:39;1,083333335;Inv1;Medicamentos;1,08;2,01;3,09;Inv4;8,03;Inv5;0,62
883;CLTL57-21;24-02-2017;NA;T2;21:13:17;21:14:32;NA;24-02-2017 21:13;24-02-2017 21:14;1,249999999;Inv1;Alimentos no perecibles;6,06;12,36;18,42;Inv4;61,8;Inv5;0,76
884;CPFT88-21;24-02-2017;NA;T2;21:02:00;21:05:13;NA;24-02-2017 21:02;24-02-2017 21:05;3,216666675;Inv1;Textil;1,18;3,56;4,74;Inv4;10,69;Inv5;0,12
886;CTVV81-21;24-02-2017;NA;T2;21:06:52;21:07:58;NA;24-02-2017 21:06;24-02-2017 21:07;1,099999995;Inv1;Alimentos no perecibles;6,51;2,61;9,11;Inv4;7,83;Inv5;0,32
887;CTVV82-21;24-02-2017;NA;T2;21:17:55;21:19:21;NA;24-02-2017 21:17;24-02-2017 21:19;1,433333333;Inv1;Alimentos no perecibles;9,9;9,65;19,55;Inv4;48,26;Inv5;0,03
888;CVXX43-21;24-02-2017;NA;T2;21:52:41;21:54:15;NA;24-02-2017 21:52;24-02-2017 21:54;1,566666666;Inv1;Textos ;9,3;10,01;19,31;Inv4;30,03;Inv5;0,57
889;CXKK67-21;24-02-2017;NA;T2;21:59:45;22:01:10;NA;24-02-2017 21:59;24-02-2017 22:01;1,416666663;Inv1;Textos ;5,18;7,83;13,01;Inv4;46,96;Inv5;0,95
890;CYHH91-21;24-02-2017;NA;T2;21:01:37;21:02:31;NA;24-02-2017 21:01;24-02-2017 21:02;0,900000001;Inv1;Alimentos no perecibles;8,37;11;19,37;Inv4;55,02;Inv5;0,69
891;DJ6833-21;24-02-2017;NA;T2;21:24:00;21:25:37;NA;24-02-2017 21:24;24-02-2017 21:25;1,616666657;Inv1;Textos ;2,85;9,48;12,33;Inv4;47,38;Inv5;0,92
892;DJCS99-21;24-02-2017;NA;T2;21:59:44;22:00:51;NA;24-02-2017 21:59;24-02-2017 22:00;1,116666666;Inv1;Textos ;4,75;1,95;6,7;Inv4;11,69;Inv5;0,4
894;DLSR69-21;24-02-2017;NA;T2;21:19:17;21:21:04;NA;24-02-2017 21:19;24-02-2017 21:21;1,783333331;Inv1;Medicamentos;5,11;10,34;15,45;Inv4;62,07;Inv5;0,37
895;DPHR69-21;24-02-2017;NA;T2;21:04:57;21:06:01;NA;24-02-2017 21:04;24-02-2017 21:06;1,066666665;Inv1;Medicamentos;8,7;1,32;10,03;Inv4;6,62;Inv5;0,98
899;DRDZ53-21;24-02-2017;NA;T2;21:42:13;21:44:24;NA;24-02-2017 21:42;24-02-2017 21:44;2,18333333;Inv1;Textil;3,07;8,95;12,02;Inv4;44,76;Inv5;0,52
901;DRSJ61-21;24-02-2017;NA;T2;21:21:46;21:23:16;NA;24-02-2017 21:21;24-02-2017 21:23;1,500000005;Inv1;Textos ;9,88;6,35;16,23;Inv4;19,05;Inv5;0,61
902;DVTF72-21;24-02-2017;NA;T2;21:27:43;21:29:09;NA;24-02-2017 21:27;24-02-2017 21:29;1,433333333;Inv1;Alimentos no perecibles;9,79;12,81;22,6;Inv4;51,22;Inv5;0,19
904;DX3060-21;24-02-2017;NA;T2;21:49:18;21:51:20;NA;24-02-2017 21:49;24-02-2017 21:51;2,033333337;Inv1;Medicamentos;3,18;13,84;17,02;Inv4;41,53;Inv5;0,6
906;FGJS61-21;24-02-2017;NA;T2;21:00:00;21:00:55;NA;24-02-2017 21:00;24-02-2017 21:00;0,916666671;Inv1;Medicamentos;1,15;10,8;11,95;Inv4;64,81;Inv5;0,9
907;FLCR84-21;24-02-2017;NA;T2;21:51:10;21:52:45;NA;24-02-2017 21:51;24-02-2017 21:52;1,583333337;Inv1;Textos ;5,58;2,64;8,22;Inv4;13,22;Inv5;0,87
908;FPFV58-21;24-02-2017;NA;T2;21:35:48;21:36:51;NA;24-02-2017 21:35;24-02-2017 21:36;1,050000004;Inv1;Alimentos no perecibles;8,04;8,1;16,14;Inv4;48,62;Inv5;0,35
909;FSBR13-21;24-02-2017;NA;T2;21:03:15;21:04:30;NA;24-02-2017 21:03;24-02-2017 21:04;1,250000009;Inv1;Textil;6,51;6,72;13,23;Inv4;26,87;Inv5;0,25
910;FSGP90-21;24-02-2017;NA;T2;21:04:54;21:06:24;NA;24-02-2017 21:04;24-02-2017 21:06;1,499999994;Inv1;Textos ;0,84;12,2;13,04;Inv4;36,59;Inv5;0,77
911;FTVC60-21;24-02-2017;NA;T2;21:54:25;21:56:12;NA;24-02-2017 21:54;24-02-2017 21:56;1,783333331;Inv1;Textil;8,31;13,21;21,52;Inv4;52,84;Inv5;0,5
912;FX5550-21;24-02-2017;NA;T2;21:46:14;21:47:28;NA;24-02-2017 21:46;24-02-2017 21:47;1,233333339;Inv1;Textil;0,72;11,25;11,97;Inv4;67,48;Inv5;0,93
913;GCFF12-21;24-02-2017;NA;T2;21:33:41;21:34:27;NA;24-02-2017 21:33;24-02-2017 21:34;0,766666668;Inv1;Medicamentos;3,79;12,2;15,99;Inv4;48,78;Inv5;0,16
914;GDPP11-21;24-02-2017;NA;T2;21:44:44;21:46:30;NA;24-02-2017 21:44;24-02-2017 21:46;1,766666671;Inv1;Textil;4,63;13,43;18,06;Inv4;80,58;Inv5;0,3
915;GGBF98-21;24-02-2017;NA;T2;21:10:01;21:11:31;NA;24-02-2017 21:10;24-02-2017 21:11;1,499999994;Inv1;Textil;3,76;3,72;7,48;Inv4;14,86;Inv5;0,77
916;GHVP38-21;24-02-2017;NA;T2;21:38:47;21:40:56;NA;24-02-2017 21:38;24-02-2017 21:40;2,15;Inv1;Textos ;0,03;10,95;10,98;Inv4;43,79;Inv5;0,79
917;GHVP41-21;24-02-2017;NA;T2;21:28:59;21:31:23;NA;24-02-2017 21:28;24-02-2017 21:31;2,400000006;Inv1;Medicamentos;9,55;8,83;18,38;Inv4;35,33;Inv5;0,97
919;GYXY90-21;24-02-2017;NA;T2;21:11:38;21:12:45;NA;24-02-2017 21:11;24-02-2017 21:12;1,116666676;Inv1;Textos ;7,52;7,05;14,56;Inv4;21,14;Inv5;0,67
920;HDSB25-21;24-02-2017;NA;T2;21:51:31;21:57:45;NA;24-02-2017 21:51;24-02-2017 21:57;6,233333334;Inv1;Medicamentos;8,63;7,47;16,09;Inv4;37,33;Inv5;0,35
925;HLHC63-21;24-02-2017;NA;T2;21:01:07;21:02:04;NA;24-02-2017 21:01;24-02-2017 21:02;0,950000002;Inv1;Medicamentos;8,74;6,25;14,99;Inv4;37,51;Inv5;0,89
926;HVBS23-21;24-02-2017;NA;T2;21:03:06;21:04:51;NA;24-02-2017 21:03;24-02-2017 21:04;1,75;Inv1;Alimentos no perecibles;8,94;8,21;17,15;Inv4;41,07;Inv5;0,33
927;HVBS23-21;24-02-2017;NA;T2;21:47:28;21:49:06;NA;24-02-2017 21:47;24-02-2017 21:49;1,633333338;Inv1;Alimentos no perecibles;8,14;7,35;15,49;Inv4;22,04;Inv5;0,02
928;HXKV76-21;24-02-2017;NA;T2;21:08:04;21:08:27;NA;24-02-2017 21:08;24-02-2017 21:08;0,383333329;Inv1;Medicamentos;1,6;3,59;5,19;Inv4;14,37;Inv5;0,28
929;JFVR11-21;24-02-2017;NA;T2;21:06:23;21:08:08;NA;24-02-2017 21:06;24-02-2017 21:08;1,75;Inv1;Alimentos no perecibles;0,84;3,98;4,82;Inv4;23,89;Inv5;0,67
930;JFVS98-21;24-02-2017;NA;T2;21:40:11;21:44:02;NA;24-02-2017 21:40;24-02-2017 21:44;3,850000009;Inv1;Alimentos no perecibles;7,84;3,92;11,76;Inv4;23,53;Inv5;0,03
931;JGDG19-21;24-02-2017;NA;T2;21:03:54;21:04:45;NA;24-02-2017 21:03;24-02-2017 21:04;0,85;Inv1;Medicamentos;1,54;3,69;5,23;Inv4;11,08;Inv5;0,36
932;JJZD43-21;24-02-2017;NA;T2;21:47:38;21:49:43;NA;24-02-2017 21:47;24-02-2017 21:49;2,083333338;Inv1;Medicamentos;8,37;12,68;21,05;Inv4;38,05;Inv5;0,96
934;KP9970-21;24-02-2017;NA;T2;21:53:00;21:54:01;NA;24-02-2017 21:53;24-02-2017 21:54;1,016666663;Inv1;Medicamentos;9,71;5,18;14,89;Inv4;25,9;Inv5;0,48
935;KV7355-21;24-02-2017;NA;T2;21:39:45;21:40:08;NA;24-02-2017 21:39;24-02-2017 21:40;0,383333339;Inv1;Medicamentos;3,31;7,49;10,8;Inv4;44,95;Inv5;0,86
936;KW3155-21;24-02-2017;NA;T2;21:58:17;21:59:40;NA;24-02-2017 21:58;24-02-2017 21:59;1,383333332;Inv1;Medicamentos;0,03;0,72;0,75;Inv4;3,61;Inv5;0,33
939;LE7752-21;24-02-2017;NA;T2;21:46:35;21:47:12;NA;24-02-2017 21:46;24-02-2017 21:47;0,616666664;Inv1;Medicamentos;9,2;5,41;14,61;Inv4;21,65;Inv5;0,87
940;LZ2991-21;24-02-2017;NA;T2;21:24:13;21:24:50;NA;24-02-2017 21:24;24-02-2017 21:24;0,616666664;Inv1;Medicamentos;7,23;10,13;17,36;Inv4;50,63;Inv5;0,16
942;NC9131-21;24-02-2017;NA;T2;21:49:38;21:50:49;NA;24-02-2017 21:49;24-02-2017 21:50;1,183333327;Inv1;Textil;0,65;5,89;6,55;Inv4;29,47;Inv5;0,82
943;NT5020-21;24-02-2017;NA;T2;21:25:04;21:26:15;NA;24-02-2017 21:25;24-02-2017 21:26;1,183333327;Inv1;Textos ;7,89;13,86;21,76;Inv4;55,45;Inv5;0,83
944;NV8814-21;24-02-2017;NA;T2;21:34:44;21:36:04;NA;24-02-2017 21:34;24-02-2017 21:36;1,333333331;Inv1;Textos ;4,82;8,05;12,87;Inv4;24,16;Inv5;0,01
947;PX6548-21;24-02-2017;NA;T2;21:00:46;21:02:55;NA;24-02-2017 21:00;24-02-2017 21:02;2,15;Inv1;Medicamentos;3,15;5,42;8,56;Inv4;32,51;Inv5;0,47
948;RH4111-21;24-02-2017;NA;T2;21:08:36;21:09:56;NA;24-02-2017 21:08;24-02-2017 21:09;1,333333331;Inv1;Textil;7,39;1,26;8,65;Inv4;6,28;Inv5;0,92
